item_id,order_id,product_id,quantity,unit_price,discount_percent
4898,2715,8,3,10829.36,17.5
4899,2384,89,3,36940.46,34.6
4900,717,98,3,53286.07,21.0
4901,1176,99,5,59183.58,16.9
4902,2211,6,3,56025.29,13.5
4903,175,35,4,41416.29,3.7
4904,549,28,5,76034.54,20.9
4905,277,150,4,10597.2,6.7
4906,862,24,3,65848.63,18.6
4907,2556,87,2,33262.3,9.4
4908,681,56,1,33351.25,9.0
4909,1274,124,5,11710.1,34.8
4910,3000,147,5,50090.84,3.1
4911,71,97,3,18198.92,34.9
4912,684,132,1,29990.61,26.6
4913,2852,134,0,7568.53,11.7
4914,2161,116,3,59753.8,35.1
4915,416,137,4,60495.91,25.5
4916,808,38,2,71090.35,4.6
4917,84,23,5,49804.11,18.6
4918,429,148,3,32652.51,1.3
4919,2280,5,3,4212.03,17.0
4920,95,13,4,65596.96,16.5
4921,1823,82,5,33166.52,10.4
4922,2570,110,1,15687.95,4.4
4923,706,30,5,32447.7,2.1
4924,1125,38,5,52906.8,22.1
4925,1670,106,1,36921.63,29.8
4926,2350,41,4,31111.47,27.9
4927,1939,30,3,34030.35,7.6
4928,1714,81,4,40153.58,36.4
4929,2869,59,2,52372.05,33.5
4930,784,89,2,49321.22,27.9
4931,125,28,5,52229.26,32.6
4932,385,56,-1,44431.14,36.3
4933,2818,22,5,7660.57,27.4
4934,2378,59,5,49133.42,15.1
4935,1024,84,4,6427.34,16.7
4936,2960,13,4,43754.3,31.2
4937,1960,10,3,46928.34,39.0
4938,1866,127,5,67814.04,21.1
4939,2926,78,3,45947.93,35.7
4940,557,106,5,38340.26,33.9
4941,291,70,1,24234.35,5.3
4942,831,127,3,59210.78,26.7
4943,2649,106,4,37597.7,37.0
4944,655,93,2,54406.49,32.5
4945,120,36,5,8394.49,28.8
4946,2378,73,4,49149.87,12.5
4947,2752,64,1,41442.54,27.6
4948,1240,11,4,27763.78,25.4
4949,2087,52,5,2866.26,0.2
4950,2912,116,2,48208.81,2.9
4951,915,77,5,813.15,5.7
4952,1595,113,1,14969.51,4.7
4953,2272,45,5,5859.9,19.4
4954,228,104,3,8694.8,7.1
4955,1499,114,2,83169.08,34.1
4956,350,56,5,38161.26,18.8
4957,1192,80,1,24789.23,4.4
4958,319,52,2,3334.16,26.5
4959,2902,75,1,6722.43,15.4
4960,1219,9,3,43101.22,34.7
4961,2105,123,5,63890.24,19.5
4962,1041,143,2,40783.02,2.9
4963,1318,4,2,53915.53,34.1
4964,1245,15,4,7275.99,33.6
4965,2075,25,5,46193.12,24.9
4966,337,55,2,16856.89,31.9
4967,1875,29,5,53964.76,38.9
4968,710,103,1,25991.92,31.8
4969,1490,149,1,42671.93,39.6
4970,566,116,2,49482.78,30.9
4971,78,104,4,8747.14,19.0
4972,2544,39,3,29286.86,16.6
4973,1146,3,5,58431.49,4.5
4974,1547,132,2,38751.94,10.6
4975,2058,117,3,68152.35,24.3
4976,2018,143,2,58469.75,9.3
4977,2306,20,5,12150.87,36.2
4978,278,21,2,81688.28,39.8
4979,554,136,4,7873.42,36.5
4980,2296,55,4,26881.7,9.1
4981,1258,42,4,24363.0,1.1
4982,828,88,4,54880.59,9.6
4983,297,104,4,6442.68,21.1
4984,1779,8,4,14488.94,9.2
4985,1612,12,5,58764.7,24.6
4986,2980,91,1,59203.41,26.3
4987,3284,19,4,39539.38,33.3
4988,3105,103,2,32095.09,19.0
4989,2588,76,2,52529.42,6.3
4990,2873,47,1,26151.15,8.2
4991,1061,92,1,50251.02,0.7
4992,1345,97,1,15302.59,4.2
4993,1304,34,1,45573.76,10.9
4994,2688,95,1,50576.5,16.6
4995,1015,147,3,37554.2,15.8
4996,253,73,4,65063.55,3.2
4997,1746,13,2,44900.19,27.3
4998,1729,127,5,67763.7,12.1
4999,2986,25,5,51364.42,12.1
5000,2500,100,5,37426.64,24.5
5001,478,20,2,13594.33,18.6
5002,370,44,5,36415.71,27.1
5003,291,138,3,44440.24,24.1
5004,2079,105,5,45633.53,12.7
5005,414,73,1,48856.97,23.8
5006,262,39,5,26273.73,13.4
5007,1181,31,4,27787.85,38.2
5008,1338,101,1,40708.72,0.1
5009,1245,18,1,41542.14,1.2
5010,1540,24,3,68307.32,28.8
5011,1827,24,1,62247.44,14.3
5012,1665,75,5,6064.82,37.9
5013,1034,83,1,15308.4,38.8
5014,1202,99,1,50692.96,32.6
5015,686,54,3,10660.43,9.2
5016,2492,82,5,35619.84,22.5
5017,2593,115,2,21966.9,32.2
5018,1419,106,3,26911.08,35.2
5019,134,139,1,32082.53,23.8
5020,1009,145,4,43170.74,13.0
5021,30,53,5,23109.32,6.0
5022,2519,132,1,38131.35,18.7
5023,382,93,3,57561.87,7.5
5024,1265,105,5,64476.84,13.5
5025,2864,2,1,73623.12,33.7
5026,251,92,2,46674.57,34.6
5027,2981,88,1,56716.88,9.9
5028,979,59,2,37088.23,19.2
5029,2268,143,4,61503.65,11.7
5030,2551,17,2,13059.21,17.4
5031,2160,87,3,25423.46,37.5
5032,2349,24,1,56448.72,26.1
5033,2564,11,5,31256.86,37.3
5034,1151,63,3,53519.54,8.3
5035,855,145,2,41281.31,15.0
5036,953,65,1,58022.46,5.5
5037,2662,103,1,25646.64,8.5
5038,1415,76,4,48147.29,11.0
5039,2286,46,3,49928.47,33.7
5040,256,149,2,49170.59,34.5
5041,485,95,2,37994.28,4.5
5042,643,17,2,13857.4,34.3
5043,1776,61,5,63221.21,7.6
5044,411,60,2,44405.43,17.1
5045,1760,50,3,58412.53,26.9
5046,1841,78,4,43990.7,24.3
5047,1504,106,3,27994.52,7.9
5048,333,77,2,651.19,13.3
5049,1954,70,3,19366.88,14.6
5050,2046,19,2,59969.1,12.1
5051,2762,133,5,33091.17,20.3
5052,2065,74,5,32414.02,22.9
5053,1778,15,1,7453.18,32.2
5054,2394,58,5,68389.36,18.8
5055,356,137,4,69003.74,31.8
5056,2815,64,2,42810.65,16.7
5057,638,114,3,57676.3,14.4
5058,2063,148,3,39621.0,38.3
5059,769,39,2,33342.2,11.8
5060,1811,17,5,16141.19,4.9
5061,2757,104,1,6414.69,38.0
5062,2049,87,5,33802.4,25.4
5063,901,69,3,66850.0,14.0
5064,867,27,1,53572.83,21.3
5065,336,48,4,45540.27,30.4
5066,1719,36,1,9196.55,8.3
5067,607,133,2,37338.7,17.5
5068,2051,25,1,32827.55,34.1
5069,2708,138,1,46530.75,1.5
5070,2278,14,4,36430.58,38.2
5071,2549,64,4,48792.23,9.7
5072,864,99,4,50678.39,27.2
5073,2307,37,3,21273.02,2.1
5074,1898,23,5,42008.74,36.0
5075,1493,48,2,48401.85,16.2
5076,547,88,-4,58094.97,1.5
5077,1949,94,5,66060.98,19.2
5078,2428,58,4,72760.61,18.8
5079,841,70,3,18793.92,19.2
5080,50,49,2,78473.36,37.5
5081,161,52,1,3315.42,23.1
5082,1513,9,2,35037.16,5.8
5083,1114,119,5,55559.16,6.1
5084,949,102,1,19522.35,31.8
5085,1388,146,3,9260.01,15.2
5086,3298,135,5,39776.49,23.4
5087,2452,100,5,35965.13,33.3
5088,531,86,2,71422.25,7.3
5089,568,83,1,14173.84,21.8
5090,821,122,1,39477.47,20.7
5091,1024,35,1,40604.48,36.8
5092,853,11,5,29002.75,21.0
5093,1112,58,-4,75061.25,24.8
5094,563,141,1,51961.46,36.5
5095,163,76,4,67415.38,32.1
5096,1597,89,2,37115.31,30.8
5097,822,4,4,53411.58,15.6
5098,1215,100,1,46672.53,21.9
5099,1872,66,4,67711.45,12.8
5100,2085,34,5,43938.21,19.3
5101,2626,31,3,33505.89,9.5
5102,2761,61,4,53380.26,9.4
5103,1257,126,5,40961.65,24.5
5104,215,126,3,31381.85,25.4
5105,693,6,4,64000.38,34.1
5106,2698,40,1,52605.92,19.9
5107,2036,17,4,19947.18,24.3
5108,601,91,4,53757.27,26.4
5109,778,31,1,36114.78,28.5
5110,2761,96,1,51129.88,0.9
5111,860,13,1,71003.05,18.4
5112,2003,140,2,20470.1,23.6
5113,1529,66,2,52811.26,26.4
5114,2118,29,2,62684.65,38.1
5115,1769,87,1,26569.87,27.6
5116,1283,15,1,6901.89,0.9
5117,1080,18,4,64605.97,38.0
5118,2346,66,2,71939.46,5.0
5119,1670,86,-4,53984.91,29.8
5120,2123,61,2,75417.01,29.4
5121,1807,113,5,16568.96,8.1
5122,2840,17,1,17099.71,20.0
5123,495,96,3,50390.71,23.0
5124,3385,130,-2,30834.92,3.7
5125,1265,18,2,42395.8,5.2
5126,2861,2,1,68336.98,29.0
5127,1096,108,5,33055.6,7.8
5128,1785,60,2,61155.01,9.4
5129,121,139,3,36984.16,19.6
5130,1196,134,4,6519.28,28.5
5131,954,28,1,71233.16,131.2
5132,2644,41,3,37368.28,17.2
5133,554,65,3,36152.66,8.3
5134,2138,114,2,60106.68,31.6
5135,1400,143,5,62183.88,28.0
5136,959,16,4,29466.03,33.6
5137,2090,95,5,43770.7,31.7
5138,84,141,4,44333.56,24.7
5139,2113,112,3,28855.42,19.0
5140,2839,74,2,42692.21,1.6
5141,1507,96,2,53018.96,1.9
5142,2249,135,5,36570.06,10.9
5143,1008,140,1,14229.2,18.1
5144,2342,69,3,81649.31,14.8
5145,442,39,1,31331.95,15.4
5146,1678,39,3,28494.9,37.2
5147,1757,121,1,12858.28,9.3
5148,546,112,3,28457.79,37.8
5149,2723,132,2,27488.18,1.5
5150,2812,82,2,35222.29,0.8
5151,2569,53,2,23502.06,0.4
5152,2940,55,5,18976.29,6.7
5153,531,64,5,43699.36,18.9
5154,2151,20,1,12704.33,23.5
5155,2807,88,2,57602.98,30.9
5156,2289,73,2,45277.06,2.5
5157,1901,2,5,62400.08,22.7
5158,1890,57,2,15227.81,13.1
5159,775,64,1,36281.38,29.9
5160,2950,63,5,61265.39,9.7
5161,2136,125,2,9633.62,13.1
5162,2577,150,5,10333.1,20.2
5163,50,83,3,22295.49,19.5
5164,750,119,1,39238.54,18.5
5165,246,76,5,70968.02,10.8
5166,2497,28,5,65065.15,17.7
5167,1866,126,5,39351.16,37.2
5168,465,63,2,58737.9,0.4
5169,402,127,-4,59966.76,23.2
5170,409,6,2,52551.75,9.1
5171,746,82,5,35618.11,0.4
5172,479,57,5,21447.42,36.5
5173,124,121,3,11134.81,12.9
5174,1036,23,5,52939.99,26.4
5175,855,100,5,41416.93,1.6
5176,1267,3,3,59652.57,7.3
5177,869,11,1,37039.83,24.9
5178,1108,91,1,47937.86,1.1
5179,1591,117,3,79630.13,24.6
5180,2431,145,5,31024.92,36.0
5181,570,116,2,54343.38,8.0
5182,1730,29,4,62914.94,7.7
5183,1390,135,4,26728.12,14.4
5184,51,49,5,60479.57,2.9
5185,820,87,4,27038.77,11.9
5186,2331,125,3,11803.82,6.9
5187,346,29,4,39772.15,37.5
5188,970,3,-1,53975.54,16.2
5189,641,13,1,51899.0,35.4
5190,1072,41,3,39923.77,39.7
5191,1212,87,5,21043.26,33.8
5192,2824,141,4,51816.24,22.8
5193,1134,97,-1,15307.94,29.5
5194,2005,112,5,28164.13,4.6
5195,1926,134,-2,7089.73,6.9
5196,787,65,2,48337.02,19.7
5197,37,31,1,32314.89,11.1
5198,2641,20,5,14427.73,17.1
5199,3312,107,1,41379.79,22.6
5200,500,118,3,77675.06,24.9
5201,155,144,5,59788.76,32.1
5202,2349,53,1,17870.48,26.1
5203,1671,5,3,4805.88,31.3
5204,1249,57,1,15308.42,31.6
5205,2478,125,5,10806.4,32.9
5206,1154,122,2,30386.14,24.3
5207,1834,91,5,45678.32,36.4
5208,774,148,4,38283.15,10.1
5209,542,1,2,6239.01,5.8
5210,2690,3,2,68704.89,5.5
5211,2971,122,2,38285.13,1.2
5212,1735,30,5,25008.14,32.4
5213,2697,127,4,56620.9,9.7
5214,1984,121,4,12476.13,17.7
5215,2707,121,2,12159.54,0.8
5216,916,102,4,22523.41,33.3
5217,218,138,1,45546.84,2.1
5218,1944,77,2,670.45,25.5
5219,3013,65,1,56810.86,33.8
5220,1174,21,5,53999.65,2.0
5221,2777,19,4,54376.12,32.2
5222,309,109,5,12520.14,8.9
5223,342,139,3,37120.32,19.4
5224,94,57,1,22084.85,19.3
5225,92,122,2,35326.25,9.4
5226,815,7,4,66392.8,31.9
5227,683,99,5,68203.95,28.7
5228,710,26,4,31859.27,14.3
5229,2784,138,2,46821.79,11.7
5230,823,66,5,52966.26,35.1
5231,862,2,1,62382.44,13.5
5232,2503,100,5,30652.38,31.4
5233,2045,82,4,40661.11,0.9
5234,2854,118,1,81141.75,0.9
5235,154,45,4,7121.54,10.5
5236,632,12,4,44109.26,22.9
5237,1430,134,2,5017.17,27.7
5238,1558,44,5,26497.47,17.9
5239,745,2,3,82516.61,30.9
5240,1035,15,3,5595.61,31.5
5241,1430,22,5,10919.85,3.5
5242,727,37,5,27172.94,5.8
5243,3363,69,4,65597.66,8.0
5244,2991,14,4,38526.61,38.1
5245,2770,28,1,54908.27,1.4
5246,2146,81,1,40387.47,2.7
5247,2023,125,4,9772.7,9.4
5248,1271,119,1,44042.5,11.3
5249,782,130,-1,36890.23,33.1
5250,688,68,4,23100.83,20.9
5251,2178,100,4,45173.46,20.7
5252,188,113,3,16453.43,7.7
5253,781,95,5,35911.44,36.1
5254,1513,123,5,69484.19,18.3
5255,2804,51,0,4121.53,24.7
5256,1396,80,4,24148.24,0.4
5257,1883,12,1,61217.08,20.8
5258,785,71,1,38308.95,3.0
5259,220,27,3,61404.61,5.5
5260,90,12,3,60872.74,21.3
5261,2704,74,4,28349.4,32.4
5262,1797,73,1,54563.01,6.7
5263,2222,51,4,4641.99,35.6
5264,777,84,3,5446.39,18.6
5265,407,140,2,18089.3,30.7
5266,1921,146,4,7861.12,23.9
5267,2190,134,5,7226.5,26.3
5268,486,98,2,52147.88,12.2
5269,1551,69,-5,84113.96,37.1
5270,569,97,1,20334.54,32.4
5271,1320,149,3,49816.53,20.9
5272,550,97,4,19793.11,36.6
5273,67,112,4,28888.31,39.9
5274,2745,121,5,16156.38,3.9
5275,2903,16,3,36477.49,31.5
5276,2969,47,2,25613.27,9.6
5277,2955,13,5,45772.59,4.8
5278,2999,37,2,32752.89,38.2
5279,2567,25,2,45695.86,26.4
5280,65,86,2,62640.3,7.4
5281,1759,36,5,8725.81,29.7
5282,914,5,4,5132.63,16.9
5283,2557,22,5,8214.51,7.4
5284,2591,105,2,42456.18,26.8
5285,462,41,2,34436.63,23.6
5286,2736,150,3,10315.75,27.3
5287,2171,88,4,52474.96,31.7
5288,311,58,2,50803.28,29.7
5289,976,27,4,57243.63,24.1
5290,930,57,3,19240.19,37.4
5291,1736,93,-5,47946.86,21.1
5292,2185,57,3,19762.5,2.5
5293,235,100,5,39464.1,35.2
5294,162,98,1,47282.94,5.8
5295,1275,121,4,12006.86,34.0
5296,2937,113,4,14209.13,39.5
5297,2251,125,4,12362.38,25.9
5298,67,131,2,39090.11,24.2
5299,817,128,5,49462.02,28.6
5300,120,85,-5,68700.23,36.5
5301,1846,82,3,46524.78,37.7
5302,31,96,1,46989.98,0.4
5303,1782,6,3,60695.45,3.9
5304,14,12,5,56209.57,10.9
5305,1711,117,2,63741.47,9.8
5306,1366,68,4,23934.43,19.8
5307,1160,39,5,30608.44,23.2
5308,2015,80,3,19282.76,16.9
5309,452,102,2,16591.27,22.2
5310,2191,147,5,43994.63,36.5
5311,2834,92,5,40861.9,0.4
5312,880,25,1,39303.0,6.0
5313,2356,133,3,37132.26,27.8
5314,710,81,0,44177.73,23.4
5315,1349,10,1,52233.15,26.0
5316,2162,137,5,63355.66,25.1
5317,1731,104,4,8208.62,6.4
5318,933,136,3,8607.2,2.7
5319,1299,78,3,50556.22,2.7
5320,43,76,3,64521.42,25.4
5321,499,66,1,58910.66,36.5
5322,304,59,5,40634.99,18.9
5323,426,93,-1,58486.65,19.5
5324,1560,132,3,36568.46,11.6
5325,2625,109,1,11090.16,29.8
5326,1422,27,2,72519.64,19.3
5327,655,138,1,49750.45,36.8
5328,2447,122,3,28043.93,6.2
5329,1230,142,1,59883.72,8.2
5330,813,58,5,54181.82,21.9
5331,1628,65,4,44405.2,35.5
5332,2474,47,4,26527.75,5.4
5333,1461,19,3,42722.11,16.9
5334,426,56,1,44462.71,32.8
5335,1906,47,2,33268.9,19.5
5336,2046,81,5,40044.22,10.0
5337,859,145,4,44913.63,12.5
5338,2807,148,4,34413.89,23.0
5339,2551,94,5,67636.21,35.1
5340,1266,22,3,11714.35,36.8
5341,1012,93,5,50807.24,39.8
5342,781,16,4,31735.32,11.2
5343,907,34,1,54659.62,18.7
5344,910,72,2,32812.2,23.7
5345,1452,81,4,57606.28,16.6
5346,2168,125,1,13743.79,16.7
5347,1674,64,4,34886.31,23.1
5348,660,114,2,55016.33,7.1
5349,1003,32,5,17199.58,36.3
5350,191,113,3,14186.62,21.2
5351,1702,130,1,25995.18,20.8
5352,893,29,4,58430.27,32.3
5353,2476,68,5,25545.08,10.8
5354,332,70,4,18468.83,13.3
5355,2342,95,4,35276.49,15.0
5356,2275,120,3,54589.42,25.0
5357,1214,89,5,43982.73,5.7
5358,2611,123,1,48265.09,33.2
5359,230,55,5,18719.54,39.5
5360,1016,55,5,20630.2,34.0
5361,2756,140,5,16133.65,32.1
5362,2827,27,1,77073.21,20.0
5363,1852,81,2,54683.55,15.2
5364,682,131,-4,31073.86,27.1
5365,2045,117,1,68208.13,7.2
5366,248,116,1,72276.88,21.6
5367,1062,109,4,14050.72,0.8
5368,1226,97,1,13391.11,34.3
5369,746,138,4,58296.98,26.5
5370,2624,148,5,39219.61,36.8
5371,484,137,5,53962.7,7.2
5372,2647,43,-5,42468.29,2.8
5373,253,29,3,53236.05,28.8
5374,2542,134,3,4936.18,7.5
5375,1386,142,3,58056.66,10.0
5376,1473,58,4,59415.39,30.1
5377,3308,134,3,7720.0,28.1
5378,1789,34,5,61312.77,11.3
5379,2210,78,1,43044.33,18.1
5380,1616,99,3,55345.14,4.0
5381,1229,119,4,52544.76,32.9
5382,1540,7,1,59088.74,36.5
5383,2749,122,2,31607.86,13.9
5384,1860,32,2,22744.19,20.6
5385,1192,62,1,13543.41,12.7
5386,2424,103,1,30850.69,18.4
5387,594,42,4,28944.96,19.8
5388,288,131,-2,38458.02,16.0
5389,1765,129,3,4000.84,17.0
5390,868,112,5,20935.66,13.6
5391,1784,94,4,53431.28,22.1
5392,1048,30,4,35831.09,27.0
5393,2001,15,5,7223.55,17.0
5394,1668,72,1,28145.97,10.2
5395,357,39,2,29726.0,5.8
5396,2710,43,0,55294.11,37.7
5397,1990,39,1,31951.16,36.3
5398,1587,124,5,9392.47,32.7
5399,993,45,5,7312.4,9.3
5400,1813,82,3,43907.75,37.0
5401,152,27,4,58924.66,3.3
5402,2115,143,2,60812.87,6.4
5403,2072,17,1,14952.95,10.7
5404,1788,64,-3,41406.19,38.6
5405,1123,134,4,7553.33,36.1
5406,700,119,1,49685.31,10.2
5407,1289,124,4,11794.48,39.1
5408,823,82,4,31040.24,36.4
5409,450,120,4,46332.55,6.5
5410,1754,149,3,50769.41,21.8
5411,2604,119,3,37789.39,30.4
5412,2272,115,5,25442.99,1.3
5413,607,43,4,44939.93,7.2
5414,2763,98,-3,45258.18,4.8
5415,1380,135,4,39987.09,39.0
5416,1516,142,5,51758.25,27.4
5417,2681,8,4,12620.18,25.6
5418,165,138,2,53688.65,36.2
5419,2495,60,2,55081.42,16.9
5420,2472,128,4,51443.17,23.1
5421,28,29,1,50291.23,10.8
5422,816,85,-1,70813.75,20.3
5423,241,48,3,42964.61,14.6
5424,2227,116,-5,75644.73,26.1
5425,1080,37,3,24085.65,32.1
5426,701,54,1,11283.85,8.0
5427,2694,52,1,3043.17,9.6
5428,1731,149,3,32784.94,19.3
5429,2681,59,5,37351.97,33.6
5430,2279,4,5,62951.96,19.2
5431,812,75,2,5819.37,31.1
5432,162,18,5,56956.21,8.0
5433,343,53,4,21946.85,16.9
5434,2956,96,1,43226.02,29.1
5435,1179,91,4,54587.11,32.5
5436,988,4,2,48072.92,0.1
5437,526,103,5,32777.73,5.4
5438,756,78,1,54084.73,3.3
5439,3096,146,3,7269.18,31.6
5440,2284,146,4,10010.1,24.3
5441,375,114,1,54315.36,5.8
5442,2950,43,5,42616.04,5.1
5443,944,10,1,55145.69,24.9
5444,529,51,5,4882.91,25.7
5445,1856,92,1,41332.45,14.3
5446,1771,2,2,68680.44,4.7
5447,1236,60,-2,55065.46,14.1
5448,1695,61,5,50346.59,30.6
5449,1333,36,2,9680.45,19.4
5450,364,60,1,67204.77,9.2
5451,2523,80,3,15754.33,1.2
5452,1932,144,5,53230.86,8.1
5453,2401,66,2,75993.18,31.7
5454,2075,94,2,52227.92,21.8
5455,210,13,1,66330.06,35.6
5456,1507,91,4,51847.7,33.1
5457,496,133,2,34416.24,29.1
5458,2243,133,2,31307.99,10.6
5459,1687,148,1,33886.5,9.1
5460,2916,99,2,66713.51,30.8
5461,1686,32,4,20932.33,32.4
5462,345,123,3,49573.91,18.2
5463,176,91,3,52129.8,15.1
5464,1645,15,5,6106.15,136.4
5465,20,17,-4,18649.18,18.2
5466,1833,17,4,13885.73,35.6
5467,1462,131,5,35215.06,37.5
5468,405,73,5,58348.99,27.5
5469,2866,18,2,44337.08,39.7
5470,338,64,2,45600.06,28.5
5471,591,20,4,11968.56,8.5
5472,1979,83,4,17734.11,11.6
5473,1843,143,5,50432.02,17.8
5474,330,134,4,6656.35,20.7
5475,75,111,4,17145.01,10.5
5476,1814,55,4,18310.15,16.7
5477,2522,57,1,17636.6,1.8
5478,2755,138,1,39166.66,23.5
5479,1674,47,3,32606.11,31.2
5480,445,34,1,44426.77,10.8
5481,607,88,3,59595.11,31.2
5482,1254,56,2,41629.5,37.0
5483,2409,33,3,358.01,27.7
5484,2544,36,5,10921.36,6.1
5485,555,114,1,54204.17,26.0
5486,1623,75,4,4515.22,35.4
5487,540,80,2,16820.67,38.1
5488,623,21,1,83294.97,6.5
5489,55,7,4,48850.7,33.6
5490,67,41,1,38452.23,7.9
5491,379,126,5,28446.63,13.8
5492,371,95,4,39092.45,10.9
5493,1385,5,3,3903.95,30.6
5494,2121,90,4,57886.47,22.3
5495,1926,20,1,13384.7,28.3
5496,783,31,1,28874.39,37.3
5497,1172,82,5,34554.22,32.1
5498,81,72,4,41428.37,9.6
5499,1945,30,0,30848.8,24.6
5500,1756,66,1,57293.62,28.1
5501,2931,23,1,39510.59,15.7
5502,2286,107,4,34678.16,20.1
5503,1259,68,1,27105.91,37.2
5504,2658,47,3,32292.14,18.4
5505,1571,26,5,26216.08,11.3
5506,355,14,2,35380.49,23.8
5507,115,119,1,52164.71,20.6
5508,2704,112,4,27445.11,34.3
5509,234,47,5,22909.63,28.8
5510,1565,143,1,47389.35,39.1
5511,2549,50,2,67031.91,10.3
5512,3216,29,4,39796.88,20.8
5513,605,54,2,13730.93,18.3
5514,557,120,3,64697.12,12.7
5515,2580,138,1,45739.02,34.6
5516,1664,125,4,13637.51,18.9
5517,3321,66,5,73814.55,0.1
5518,872,34,4,53674.94,15.0
5519,2401,63,1,48036.43,28.0
5520,34,1,1,6352.33,25.9
5521,2216,1,2,5893.0,0.3
5522,861,95,3,44282.73,35.7
5523,1345,102,1,16997.4,20.8
5524,1849,100,5,30987.76,31.2
5525,482,99,2,59466.97,10.4
5526,2430,49,4,74679.96,7.3
5527,1058,2,2,56146.58,29.1
5528,2896,131,2,41134.13,39.3
5529,2916,80,3,23122.01,14.2
5530,2282,104,3,8762.46,8.9
5531,2581,129,1,2743.02,22.1
5532,176,11,2,37306.52,8.1
5533,1891,6,3,56148.6,31.8
5534,858,5,3,3691.21,22.3
5535,1818,54,2,13998.04,25.6
5536,1454,12,4,43695.26,31.7
5537,2772,61,3,76642.77,14.4
5538,2467,32,2,22013.18,9.9
5539,2063,53,4,22869.43,3.8
5540,1980,52,5,3414.84,21.3
5541,2375,5,5,4057.45,11.6
5542,688,88,5,58477.48,34.7
5543,868,6,1,44324.22,33.1
5544,173,94,2,58246.54,31.7
5545,1139,118,3,71389.39,16.7
5546,938,51,5,4486.4,36.8
5547,2849,18,3,60360.13,35.7
5548,843,45,2,9042.89,32.1
5549,699,82,1,44662.66,19.3
5550,2311,81,3,38908.95,0.5
5551,1321,12,4,42171.28,3.1
5552,2642,10,2,57255.02,32.8
5553,1263,72,4,35201.95,0.8
5554,2020,98,2,53043.96,31.6
5555,290,25,3,36122.95,5.6
5556,2449,138,1,45844.79,27.3
5557,289,102,4,22588.36,9.7
5558,1154,122,2,33844.38,32.0
5559,1866,75,2,4776.64,4.6
5560,1557,91,5,44817.38,16.4
5561,538,127,5,60480.8,2.4
5562,2438,49,2,56504.45,2.0
5563,584,4,5,50089.77,22.2
5564,2108,82,4,43987.25,33.6
5565,1543,22,2,11988.22,21.0
5566,177,33,3,272.93,22.6
5567,707,77,4,621.14,30.5
5568,1195,87,1,25774.93,19.4
5569,451,103,1,28523.19,19.4
5570,1248,30,1,34880.82,23.0
5571,2036,135,2,36926.05,26.2
5572,1752,104,1,6186.99,17.8
5573,3138,142,-1,67347.1,1.6
5574,471,96,4,50274.11,7.4
5575,1506,41,3,41905.15,36.1
5576,1324,79,5,39185.9,31.7
5577,2396,120,3,58955.54,26.7
5578,2940,129,3,2522.22,0.1
5579,1922,55,-1,24999.01,7.5
5580,2554,28,2,69695.22,30.1
5581,2346,84,3,5011.17,2.8
5582,48,7,3,53223.44,2.0
5583,398,64,4,41396.22,14.2
5584,216,116,1,53342.79,28.7
5585,2801,45,5,8923.9,5.3
5586,396,97,5,19841.62,31.6
5587,2379,71,2,39636.17,29.3
5588,1526,19,4,46188.39,37.5
5589,296,141,2,56717.99,24.3
5590,347,120,1,58347.01,21.0
5591,474,117,4,71689.63,25.3
5592,504,40,4,43726.58,11.3
5593,1416,97,3,15744.47,31.9
5594,2458,136,5,6052.35,21.5
5595,58,25,5,52836.43,10.9
5596,776,84,3,4861.22,27.9
5597,2339,22,1,8323.84,14.9
5598,2984,68,3,27960.75,2.7
5599,2164,46,1,49096.34,18.0
5600,918,50,1,61988.49,8.7
5601,341,48,2,65482.62,17.3
5602,620,89,1,51254.26,34.8
5603,645,62,3,11298.05,37.8
5604,1977,90,2,66351.87,24.9
5605,2194,24,5,51637.06,16.1
5606,2674,69,1,68446.31,19.2
5607,553,123,2,58303.66,26.2
5608,509,40,4,52267.47,14.1
5609,2459,39,3,27859.05,33.2
5610,490,101,2,34739.06,4.2
5611,84,75,4,6012.76,32.1
5612,202,96,4,44214.4,20.0
5613,231,21,2,65442.62,23.2
5614,213,116,5,61683.75,17.4
5615,272,104,1,7356.26,35.0
5616,2145,139,3,43009.34,13.6
5617,2078,131,3,35342.61,39.6
5618,706,107,2,36911.0,37.9
5619,445,88,3,47750.26,18.6
5620,748,23,4,35005.74,22.1
5621,1601,55,5,19725.24,27.5
5622,6,74,4,33169.17,35.3
5623,968,78,3,40812.61,7.4
5624,48,5,3,4003.88,7.3
5625,1342,137,4,71362.23,2.6
5626,1120,129,2,3228.91,31.3
5627,281,97,4,20464.75,9.6
5628,101,108,5,22656.36,24.4
5629,2736,121,-5,16495.17,7.8
5630,983,82,3,44741.75,9.4
5631,2684,133,1,31791.0,2.8
5632,508,82,4,34872.4,17.1
5633,1274,121,1,15568.98,7.4
5634,2280,67,5,49698.48,8.0
5635,379,115,5,28858.87,20.3
5636,2523,70,3,18433.72,5.9
5637,2094,7,2,64282.58,38.7
5638,2801,73,3,65832.31,21.7
5639,451,131,5,45596.44,6.0
5640,469,100,2,36106.49,38.7
5641,2152,44,5,34456.92,37.6
5642,335,36,3,8032.8,16.9
5643,1938,146,3,9010.42,36.3
5644,1914,7,5,72086.53,13.2
5645,252,32,2,23467.26,29.5
5646,1666,87,3,32933.88,8.7
